Country,Code,Year,Aquaculture (tonnes),Fisheries (tonnes),Consumption (kg per capita),Artisanal,Industrial,Recreational,Subsistence,Stocks_within,Stocks_overexploited,p_increase_aqua,p_increase_fish,p_increase_consumption,p_increase_artisanal,p_increase_industrial,p_increase_recreational,p_increase_subsistence,p_increase_share_within,p_increase_share_over
Costa Rica,CRI,1989,410,17030,4.19,,,,,,,2.76%,2.16%,21.45%,,,,,,
Costa Rica,CRI,1990,573,18370,5.66,,,,,,,39.76%,7.87%,35.08%,,,,,,
Costa Rica,CRI,1991,1975,16043,4.41,,,,,,,244.68%,-12.67%,-22.08%,,,,,,
Costa Rica,CRI,1992,2244,16010,4,,,,,,,13.62%,-0.21%,-9.30%,,,,,,
Costa Rica,CRI,1993,3335,16172,6,,,,,,,48.62%,1.01%,50.00%,,,,,,
Costa Rica,CRI,1994,3910,17134,4.88,,,,,,,17.24%,5.95%,-18.67%,,,,,,
Costa Rica,CRI,1995,6756,17441,5.19,,,,,,,72.79%,1.79%,6.35%,,,,,,
Costa Rica,CRI,1996,6986,24335,4.11,,,,,,,3.40%,39.53%,-20.81%,,,,,,
Costa Rica,CRI,1997,7000,26696,5.04,,,,,,,0.20%,9.70%,22.63%,,,,,,
Costa Rica,CRI,1998,7937,24660,5.48,,,,,,,13.39%,-7.63%,8.73%,,,,,,
Costa Rica,CRI,1999,9324,28029,6.58,,,,,,,17.48%,13.66%,20.07%,,,,,,
Costa Rica,CRI,2000,9708,35163,4.33,,,,,,,4.12%,25.45%,-34.19%,,,,,,
Costa Rica,CRI,2001,10520,34016,4.07,,,,,,,8.36%,-3.26%,-6.00%,,,,,,
Costa Rica,CRI,2002,17892,33045,6.03,,,,,,,70.08%,-2.85%,48.16%,,,,,,
Costa Rica,CRI,2003,20546,29556,7.29,,,,,,,14.83%,-10.56%,20.90%,,,,,,
Costa Rica,CRI,2004,24708,20000,8.01,,,,,,,20.26%,-32.33%,9.88%,,,,,,
Costa Rica,CRI,2005,24038,21489,7.66,,,,,,,-2.71%,7.45%,-4.37%,,,,,,
Costa Rica,CRI,2006,19962,19195,8.03,,,,,,,-16.96%,-10.68%,4.83%,,,,,,
Costa Rica,CRI,2007,25765,19751,10.15,,,,,,,29.07%,2.90%,26.40%,,,,,,
Costa Rica,CRI,2008,27059,21405,10.35,,,,,,,5.02%,8.37%,1.97%,,,,,,
Costa Rica,CRI,2009,24754.30078,19814,11.02,,,,,,,-8.52%,-7.43%,6.47%,,,,,,
Costa Rica,CRI,2010,26839,17916,10.96,,,,,,,8.42%,-9.58%,-0.54%,,,,,,
Costa Rica,CRI,2011,27713.5,13931,13.22,,,,,,,3.26%,-22.24%,20.62%,,,,,,
Costa Rica,CRI,2012,27287,15045,13.17,,,,,,,-1.54%,8.00%,-0.38%,,,,,,
Costa Rica,CRI,2013,30352,18558,12.9,,,,,,,11.23%,23.35%,-2.05%,,,,,,
Costa Rica,CRI,2014,26765.5,14746,14.2,,,,,,,-11.82%,-20.54%,10.08%,,,,,,
Costa Rica,CRI,2015,22502.5,14750,14.73,,,,,,,-15.93%,0.03%,3.73%,,,,,,
Costa Rica,CRI,2016,20820,13673,16.55,,,,,,,-7.48%,-7.30%,12.36%,,,,,,
Costa Rica,CRI,2017,20820,13673,18.46,,,,,,,0.00%,0.00%,11.54%,,,,,,
Cote d'Ivoire,CIV,1984,21,73680,15.18,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,1985,60,101867,17.93,,,,,,,185.71%,38.26%,18.12%,,,,,,
Cote d'Ivoire,CIV,1986,213,103435,19.57,,,,,,,255.00%,1.54%,9.15%,,,,,,
Cote d'Ivoire,CIV,1987,229,101453,19.23,,,,,,,7.51%,-1.92%,-1.74%,,,,,,
Cote d'Ivoire,CIV,1988,170,89336,22.61,,,,,,,-25.76%,-11.94%,17.58%,,,,,,
Cote d'Ivoire,CIV,1989,168,99003,21.4,,,,,,,-1.18%,10.82%,-5.35%,,,,,,
Cote d'Ivoire,CIV,1990,100,95000,18.95,,,,,,,-40.48%,-4.04%,-11.45%,,,,,,
Cote d'Ivoire,CIV,1991,253,82855,15.55,,,,,,,153.00%,-12.78%,-17.94%,,,,,,
Cote d'Ivoire,CIV,1992,306,87039,16.71,,,,,,,20.95%,5.05%,7.46%,,,,,,
Cote d'Ivoire,CIV,1993,351,69823,14.58,,,,,,,14.71%,-19.78%,-12.75%,,,,,,
Cote d'Ivoire,CIV,1994,117,73978,12.48,,,,,,,-66.67%,5.95%,-14.40%,,,,,,
Cote d'Ivoire,CIV,1995,386,70189,13.7,,,,,,,229.91%,-5.12%,9.78%,,,,,,
Cote d'Ivoire,CIV,1996,1128,72711,13.68,,,,,,,192.23%,3.59%,-0.15%,,,,,,
Cote d'Ivoire,CIV,1997,450,67167,12.92,,,,,,,-60.11%,-7.62%,-5.56%,,,,,,
Cote d'Ivoire,CIV,1998,862,72528,14.76,,,,,,,91.56%,7.98%,14.24%,,,,,,
Cote d'Ivoire,CIV,1999,1000,78273,17.99,,,,,,,16.01%,7.92%,21.88%,,,,,,
Cote d'Ivoire,CIV,2000,1197,80323,13.13,,,,,,,19.70%,2.62%,-27.02%,,,,,,
Cote d'Ivoire,CIV,2001,1025,76005,14.48,,,,,,,-14.37%,-5.38%,10.28%,,,,,,
Cote d'Ivoire,CIV,2002,806,69870,14.08,,,,,,,-21.37%,-8.07%,-2.76%,,,,,,
Cote d'Ivoire,CIV,2003,866,68903,15.31,,,,,,,7.44%,-1.38%,8.74%,,,,,,
Cote d'Ivoire,CIV,2004,866,54401,13.48,,,,,,,0.00%,-21.05%,-11.95%,,,,,,
Cote d'Ivoire,CIV,2005,866,42665,15.35,,,,,,,0.00%,-21.57%,13.87%,,,,,,
Cote d'Ivoire,CIV,2006,866,54830,14.92,,,,,,,0.00%,28.51%,-2.80%,,,,,,
Cote d'Ivoire,CIV,2007,1290,47300,14.67,,,,,,,48.96%,-13.73%,-1.68%,,,,,,
Cote d'Ivoire,CIV,2008,1290,43799,17.36,,,,,,,0.00%,-7.40%,18.34%,,,,,,
Cote d'Ivoire,CIV,2009,1340,42893,19.13,,,,,,,3.88%,-2.07%,10.20%,,,,,,
Cote d'Ivoire,CIV,2010,1700,48038,18.08,,,,,,,26.87%,11.99%,-5.49%,,,,,,
Cote d'Ivoire,CIV,2011,3394,52468,18.14,,,,,,,99.65%,9.22%,0.33%,,,,,,
Cote d'Ivoire,CIV,2012,3720,52565,15.86,,,,,,,9.61%,0.18%,-12.57%,,,,,,
Cote d'Ivoire,CIV,2013,3720,61334,15.48,,,,,,,0.00%,16.68%,-2.40%,,,,,,
Cote d'Ivoire,CIV,2014,3750,74799,16.51,,,,,,,0.81%,21.95%,6.65%,,,,,,
Cote d'Ivoire,CIV,2015,4000,98546,18.37,,,,,,,6.67%,31.75%,11.27%,,,,,,
Cote d'Ivoire,CIV,2016,4392,104234,18.43,,,,,,,9.80%,5.77%,0.33%,,,,,,
Cote d'Ivoire,CIV,2017,4500,91249,17.97,,,,,,,2.46%,-12.46%,-2.50%,,,,,,
Croatia,HRV,1992,6802,26732.07813,2.61,,,,,,,,,,,,,,,
Croatia,HRV,1993,4603,26630.27344,1.59,,,,,,,-32.33%,-0.38%,-39.08%,,,,,,
Croatia,HRV,1994,4941,17481.00781,2.45,,,,,,,7.34%,-34.36%,54.09%,,,,,,
Croatia,HRV,1995,4007,16268.05371,2.8,,,,,,,-18.90%,-6.94%,14.29%,,,,,,
Croatia,HRV,1996,2889,18236.99609,3.42,,,,,,,-27.90%,12.10%,22.14%,,,,,,
Croatia,HRV,1997,3510,17041.49219,3.38,,,,,,,21.50%,-6.56%,-1.17%,,,,,,
Croatia,HRV,1998,5989,21946.07813,4.3,,,,,,,70.63%,28.78%,27.22%,,,,,,
Croatia,HRV,1999,6313,18909.19141,4.16,,,,,,,5.41%,-13.84%,-3.26%,,,,,,
Croatia,HRV,2000,6876,21068.24414,7.27,,,,,,,8.92%,11.42%,74.76%,,,,,,
Croatia,HRV,2001,10468,18551.125,10.59,,,,,,,52.24%,-11.95%,45.67%,,,,,,
Croatia,HRV,2002,9095,21239.53906,14.16,,,,,,,-13.12%,14.49%,33.71%,,,,,,
Croatia,HRV,2003,9505,19958.03516,14.68,,,,,,,4.51%,-6.03%,3.67%,,,,,,
Croatia,HRV,2004,10917,30172.12109,13.6,,,,,,,14.86%,51.18%,-7.36%,,,,,,
Croatia,HRV,2005,12127,34695.08984,17.35,,,,,,,11.08%,14.99%,27.57%,,,,,,
Croatia,HRV,2006,15497,37876.13281,18,,,,,,,27.79%,9.17%,3.75%,,,,,,
Croatia,HRV,2007,14045,40228.63281,16.4,,,,,,,-9.37%,6.21%,-8.89%,,,,,,
Croatia,HRV,2008,13878,49068.07813,19.84,,,,,,,-1.19%,21.97%,20.98%,,,,,,
Croatia,HRV,2009,14228.5498,55790.5,18.64,,,,,,,2.53%,13.70%,-6.05%,,,,,,
Croatia,HRV,2010,13990.50977,52867.30078,17.86,,,,,,,-1.67%,-5.24%,-4.18%,,,,,,
Croatia,HRV,2011,12846,71396.0625,19.6,,,,,,,-8.18%,35.05%,9.74%,,,,,,
Croatia,HRV,2012,10440.36133,64389.17969,18.52,,,,,,,-18.73%,-9.81%,-5.51%,,,,,,
Croatia,HRV,2013,12018.90039,75831.34375,18.98,,,,,,,15.12%,17.77%,2.48%,,,,,,
Croatia,HRV,2014,13149.23535,80369,18.03,,,,,,,9.40%,5.98%,-5.01%,,,,,,
Croatia,HRV,2015,15571.49512,73947,16.81,,,,,,,18.42%,-7.99%,-6.77%,,,,,,
Croatia,HRV,2016,15804.75879,73305.5,17.02,,,,,,,1.50%,-0.87%,1.25%,,,,,,
Croatia,HRV,2017,16033.80078,69945.65625,18.74,,,,,,,1.45%,-4.58%,10.11%,,,,,,
Cuba,CUB,1961,0,30600,7.28,,,,,,,,,,,,,,,
Cuba,CUB,1962,0,35000,6.45,,,,,,,,14.38%,-11.40%,,,,,,
Cuba,CUB,1963,0,35612,10.1,,,,,,,,1.75%,56.59%,,,,,,
Cuba,CUB,1964,0,37165,12.86,,,,,,,,4.36%,27.33%,,,,,,
Cuba,CUB,1965,0,41080,9.46,,,,,,,,10.53%,-26.44%,,,,,,
Cuba,CUB,1966,0,43826,11.78,,,,,,,,6.68%,24.52%,,,,,,
Cuba,CUB,1967,20,65955,15.87,,,,,,,,50.49%,34.72%,,,,,,
Cuba,CUB,1968,80,66170,13.64,,,,,,,300.00%,0.33%,-14.05%,,,,,,
Cuba,CUB,1969,220,78699,13.91,,,,,,,175.00%,18.93%,1.98%,,,,,,
Cuba,CUB,1970,350,104150,15.08,,,,,,,59.09%,32.34%,8.41%,,,,,,
Cuba,CUB,1971,460,126650,19.34,,,,,,,31.43%,21.60%,28.25%,,,,,,
Cuba,CUB,1972,570,139141,17.38,,,,,,,23.91%,9.86%,-10.13%,,,,,,
Cuba,CUB,1973,680,149707,19.78,,,,,,,19.30%,7.59%,13.81%,,,,,,
Cuba,CUB,1974,810,163819,20.26,,,,,,,19.12%,9.43%,2.43%,,,,,,
Cuba,CUB,1975,1040,143013,20.84,,,,,,,28.40%,-12.70%,2.86%,,,,,,
Cuba,CUB,1976,1310,193180,20.13,,,,,,,25.96%,35.08%,-3.41%,,,,,,
Cuba,CUB,1977,1320,183439,17.71,,,,,,,0.76%,-5.04%,-12.02%,,,,,,
Cuba,CUB,1978,1690,211486,16.64,,,,,,,28.03%,15.29%,-6.04%,,,,,,
Cuba,CUB,1979,1990,151711,12.36,,,,,,,17.75%,-28.26%,-25.72%,,,,,,
Cuba,CUB,1980,2309,184141,17.74,,,,,,,16.03%,21.38%,43.53%,,,,,,
Cuba,CUB,1981,2977,161857,18.19,,,,,,,28.93%,-12.10%,2.54%,,,,,,
Cuba,CUB,1982,3779,191517,18.35,,,,,,,26.94%,18.32%,0.88%,,,,,,
Cuba,CUB,1983,4145,194349,19.62,,,,,,,9.69%,1.48%,6.92%,,,,,,
Cuba,CUB,1984,4383,195475.2969,17.92,,,,,,,5.74%,0.58%,-8.66%,,,,,,
Cuba,CUB,1985,4637,215225.9063,20.48,,,,,,,5.80%,10.10%,14.29%,,,,,,
Cuba,CUB,1986,4626,239932.2969,20.28,,,,,,,-0.24%,11.48%,-0.98%,,,,,,
Cuba,CUB,1987,5578,209195.5938,20.79,,,,,,,20.58%,-12.81%,2.51%,,,,,,
Cuba,CUB,1988,5768,225323.0938,20.74,,,,,,,3.41%,7.71%,-0.24%,,,,,,
Cuba,CUB,1989,6036,185846.9063,17.77,,,,,,,4.65%,-17.52%,-14.32%,,,,,,
Cuba,CUB,1990,8174,179893.7969,17.9,,,,,,,35.42%,-3.20%,0.73%,,,,,,
Cuba,CUB,1991,8261,162800.5938,13.99,,,,,,,1.06%,-9.50%,-21.84%,,,,,,
Cuba,CUB,1992,10977,100966.7969,12.62,,,,,,,32.88%,-37.98%,-9.79%,,,,,,
Cuba,CUB,1993,12774,84934.29688,13.73,,,,,,,16.37%,-15.88%,8.80%,,,,,,
Cuba,CUB,1994,16273,77701.39844,12.35,,,,,,,27.39%,-8.52%,-10.05%,,,,,,
Cuba,CUB,1995,22276,80165.20313,13.73,,,,,,,36.89%,3.17%,11.17%,,,,,,
Cuba,CUB,1996,36354,84548.79688,13.4,,,,,,,63.20%,5.47%,-2.40%,,,,,,
Cuba,CUB,1997,36367,77307.5,12.21,,,,,,,0.04%,-8.56%,-8.88%,,,,,,
Cuba,CUB,1998,39603,58746.10156,11.74,,,,,,,8.90%,-24.01%,-3.85%,,,,,,
Cuba,CUB,1999,40166,60648.10156,9.9,,,,,,,1.42%,3.24%,-15.67%,,,,,,
Cuba,CUB,2000,32780,68488,11.34,,,,,,,-18.39%,12.93%,14.55%,,,,,,
Cuba,CUB,2001,25569,54711,10.31,,,,,,,-22.00%,-20.12%,-9.08%,,,,,,
Cuba,CUB,2002,27044,32587,6.42,,,,,,,5.77%,-40.44%,-37.73%,,,,,,
Cuba,CUB,2003,26897,34088,8.41,,,,,,,-0.54%,4.61%,31.00%,,,,,,
Cuba,CUB,2004,27562,32195,9.61,,,,,,,2.47%,-5.55%,14.27%,,,,,,
Cuba,CUB,2005,22635,28235,8.39,,,,,,,-17.88%,-12.30%,-12.70%,,,,,,
Cuba,CUB,2006,27210,27587,6.88,,,,,,,20.21%,-2.30%,-18.00%,,,,,,
Cuba,CUB,2007,37526,29485,8.86,,,,,,,37.91%,6.88%,28.78%,,,,,,
Cuba,CUB,2008,36685,28715,9.2,,,,,,,-2.24%,-2.61%,3.84%,,,,,,
Cuba,CUB,2009,36002,28892,8.06,,,,,,,-1.86%,0.62%,-12.39%,,,,,,
Cuba,CUB,2010,31422,23996,5.75,,,,,,,-12.72%,-16.95%,-28.66%,,,,,,
Cuba,CUB,2011,24597.80078,24106,5.51,,,,,,,-21.72%,0.46%,-4.17%,,,,,,
Cuba,CUB,2012,26179.19922,22320,5.48,,,,,,,6.43%,-7.41%,-0.54%,,,,,,
Cuba,CUB,2013,29577.69922,22103,5.57,,,,,,,12.98%,-0.97%,1.64%,,,,,,
Cuba,CUB,2014,31282.59961,25056,6.28,,,,,,,5.76%,13.36%,12.75%,,,,,,
Cuba,CUB,2015,32056,25634,6.85,,,,,,,2.47%,2.31%,9.08%,,,,,,
Cuba,CUB,2016,29185,23574,6.25,,,,,,,-8.96%,-8.04%,-8.76%,,,,,,
Cuba,CUB,2017,31210,21548,5.69,,,,,,,6.94%,-8.59%,-8.96%,,,,,,
Cyprus,CYP,1970,0,1363,6.99,,,,,,,,,,,,,,,
Cyprus,CYP,1971,0,1255,7.49,,,,,,,,-7.92%,7.15%,,,,,,
Cyprus,CYP,1972,0,1340,7.29,,,,,,,,6.77%,-2.67%,,,,,,
Cyprus,CYP,1973,0,1459,8.09,,,,,,,,8.88%,10.97%,,,,,,
Cyprus,CYP,1974,41,1180,5.06,,,,,,,,-19.12%,-37.45%,,,,,,
Cyprus,CYP,1975,31,919,7.7,,,,,,,-24.39%,-22.12%,52.17%,,,,,,
Cyprus,CYP,1976,31,1052,5.22,,,,,,,0.00%,14.47%,-32.21%,,,,,,
Cyprus,CYP,1977,31,1189,6.64,,,,,,,0.00%,13.02%,27.20%,,,,,,
Cyprus,CYP,1978,31,1245,9.24,,,,,,,0.00%,4.71%,39.16%,,,,,,
Cyprus,CYP,1979,31,1283,6.71,,,,,,,0.00%,3.05%,-27.38%,,,,,,
Cyprus,CYP,1980,31,1308,7.54,,,,,,,0.00%,1.95%,12.37%,,,,,,
Cyprus,CYP,1981,36,1426,7.63,,,,,,,16.13%,9.02%,1.19%,,,,,,
Cyprus,CYP,1982,46,1545,10.83,,,,,,,27.78%,8.35%,41.94%,,,,,,
Cyprus,CYP,1983,50,1938.770996,9.91,,,,,,,8.70%,25.49%,-8.49%,,,,,,
Cyprus,CYP,1984,60,2206,10.94,,,,,,,20.00%,13.78%,10.39%,,,,,,
Cyprus,CYP,1985,56,2382,12.55,,,,,,,-6.67%,7.98%,14.72%,,,,,,
Cyprus,CYP,1986,57,2541.387939,12.7,,,,,,,1.79%,6.69%,1.20%,,,,,,
Cyprus,CYP,1987,50,2543,16.1,,,,,,,-12.28%,0.06%,26.77%,,,,,,
Cyprus,CYP,1988,59,2505,14.55,,,,,,,18.00%,-1.49%,-9.63%,,,,,,
Cyprus,CYP,1989,84,2542,14.99,,,,,,,42.37%,1.48%,3.02%,,,,,,
Cyprus,CYP,1990,125,2584,14.9,,,,,,,48.81%,1.65%,-0.60%,,,,,,
Cyprus,CYP,1991,127,2921,14.76,,,,,,,1.60%,13.04%,-0.94%,,,,,,
Cyprus,CYP,1992,155,9336,18.31,,,,,,,22.05%,219.62%,24.05%,,,,,,
Cyprus,CYP,1993,259,10016,16.09,,,,,,,67.10%,7.28%,-12.12%,,,,,,
Cyprus,CYP,1994,291,9427,17.68,,,,,,,12.36%,-5.88%,9.88%,,,,,,
Cyprus,CYP,1995,452,9320,19.76,,,,,,,55.33%,-1.14%,11.76%,,,,,,
Cyprus,CYP,1996,787,12526,17.79,,,,,,,74.12%,34.40%,-9.97%,,,,,,
Cyprus,CYP,1997,969,24819,17.98,,,,,,,23.13%,98.14%,1.07%,,,,,,
Cyprus,CYP,1998,1178,19304,19.61,,,,,,,21.57%,-22.22%,9.07%,,,,,,
Cyprus,CYP,1999,1422,39638,19.42,,,,,,,20.71%,105.34%,-0.97%,,,,,,
Cyprus,CYP,2000,1878,68345,18.67,,,,,,,32.07%,72.42%,-3.86%,,,,,,
Cyprus,CYP,2001,1883,54723,19.3,,,,,,,0.27%,-19.93%,3.37%,,,,,,
Cyprus,CYP,2002,1862,141079,18.1,,,,,,,-1.12%,157.81%,-6.22%,,,,,,
Cyprus,CYP,2003,1821,47740,17.51,,,,,,,-2.20%,-66.16%,-3.26%,,,,,,
Cyprus,CYP,2004,2445,78724,18.01,,,,,,,34.27%,64.90%,2.86%,,,,,,
Cyprus,CYP,2005,2436,61313,19.06,,,,,,,-0.37%,-22.12%,5.83%,,,,,,
Cyprus,CYP,2006,2787,29940,19.94,,,,,,,14.41%,-51.17%,4.62%,,,,,,
Cyprus,CYP,2007,2450,2446,21.81,,,,,,,-12.09%,-91.83%,9.38%,,,,,,
Cyprus,CYP,2008,2887,1996,22.37,,,,,,,17.84%,-18.40%,2.57%,,,,,,
Cyprus,CYP,2009,3415.5,1409,21.85,,,,,,,18.31%,-29.41%,-2.32%,,,,,,
Cyprus,CYP,2010,4115.799805,1395,22.22,,,,,,,20.50%,-0.99%,1.69%,,,,,,
Cyprus,CYP,2011,4666.97998,1188,22.07,,,,,,,13.39%,-14.84%,-0.68%,,,,,,
Cyprus,CYP,2012,4333.709961,1323,21.84,,,,,,,-7.14%,11.36%,-1.04%,,,,,,
Cyprus,CYP,2013,5339.100098,1183,21.61,,,,,,,23.20%,-10.58%,-1.05%,,,,,,
Cyprus,CYP,2014,4835.100098,1268,23.92,,,,,,,-9.44%,7.19%,10.69%,,,,,,
Cyprus,CYP,2015,5458.560059,1488,23.05,,,,,,,12.89%,17.35%,-3.64%,,,,,,
Cyprus,CYP,2016,6624.959961,1494,23.55,,,,,,,21.37%,0.40%,2.17%,,,,,,
Cyprus,CYP,2017,7275.109863,1756,24.94,,,,,,,9.81%,17.54%,5.90%,,,,,,
Czechia,CZE,1993,20242,3185,6.28,,,,,,,,,,,,,,,
Czechia,CZE,1994,18655,3955,8.02,,,,,,,-7.84%,24.18%,27.71%,,,,,,
Czechia,CZE,1995,18679,3929,8.02,,,,,,,0.13%,-0.66%,0.00%,,,,,,
Czechia,CZE,1996,18200,3524,9.59,,,,,,,-2.56%,-10.31%,19.58%,,,,,,
Czechia,CZE,1997,17560,3321,9.36,,,,,,,-3.52%,-5.76%,-2.40%,,,,,,
Czechia,CZE,1998,17231,3952,8.98,,,,,,,-1.87%,19.00%,-4.06%,,,,,,
Czechia,CZE,1999,18775,4190,9.32,,,,,,,8.96%,6.02%,3.79%,,,,,,
Czechia,CZE,2000,19475,4654,10.24,,,,,,,3.73%,11.07%,9.87%,,,,,,
Czechia,CZE,2001,20098,4646,9.73,,,,,,,3.20%,-0.17%,-4.98%,,,,,,
Czechia,CZE,2002,19210,4983,9.22,,,,,,,-4.42%,7.25%,-5.24%,,,,,,
Czechia,CZE,2003,19670,5127,9.5,,,,,,,2.39%,2.89%,3.04%,,,,,,
Czechia,CZE,2004,19384,4528,9.69,,,,,,,-1.45%,-11.68%,2.00%,,,,,,
Czechia,CZE,2005,20455,4242,10.04,,,,,,,5.53%,-6.32%,3.61%,,,,,,
Czechia,CZE,2006,20431,4646,9.47,,,,,,,-0.12%,9.52%,-5.68%,,,,,,
Czechia,CZE,2007,20447,4276,9.83,,,,,,,0.08%,-7.96%,3.80%,,,,,,
Czechia,CZE,2008,20395,4164,10.95,,,,,,,-0.25%,-2.62%,11.39%,,,,,,
Czechia,CZE,2009,20071,4112,10.06,,,,,,,-1.59%,-1.25%,-8.13%,,,,,,
Czechia,CZE,2010,20420,3990,9.49,,,,,,,1.74%,-2.97%,-5.67%,,,,,,
Czechia,CZE,2011,21010,3859,9.05,,,,,,,2.89%,-3.28%,-4.64%,,,,,,
Czechia,CZE,2012,20763,4033,8.51,,,,,,,-1.18%,4.51%,-5.97%,,,,,,
Czechia,CZE,2013,19357.40039,3761,8.6,,,,,,,-6.77%,-6.74%,1.06%,,,,,,
Czechia,CZE,2014,20135,3812,8.78,,,,,,,4.02%,1.36%,2.09%,,,,,,
Czechia,CZE,2015,20200,3841,9.3,,,,,,,0.32%,0.76%,5.92%,,,,,,
Czechia,CZE,2016,20952,3507,8.94,,,,,,,3.72%,-8.70%,-3.87%,,,,,,
Czechia,CZE,2017,21685,3557,9.31,,,,,,,3.50%,1.43%,4.14%,,,,,,
Denmark,DNK,1961,7538,629954,16.51,,,,,,,,,,,,,,,
Denmark,DNK,1962,7700,777402,17.53,,,,,,,2.15%,23.41%,6.18%,,,,,,
Denmark,DNK,1963,7824,840080,18.08,,,,,,,1.61%,8.06%,3.14%,,,,,,
Denmark,DNK,1964,8263,862798,18.54,,,,,,,5.61%,2.70%,2.54%,,,,,,
Denmark,DNK,1965,10809,830021,18.46,,,,,,,30.81%,-3.80%,-0.43%,,,,,,
Denmark,DNK,1966,10135,840667,19.34,,,,,,,-6.24%,1.28%,4.77%,,,,,,
Denmark,DNK,1967,10638,1059777,20.02,,,,,,,4.96%,26.06%,3.52%,,,,,,
Denmark,DNK,1968,12178,1454630,20.59,,,,,,,14.48%,37.26%,2.85%,,,,,,
Denmark,DNK,1969,11147,1264254,22.33,,,,,,,-8.47%,-13.09%,8.45%,,,,,,
Denmark,DNK,1970,9272,1217228,21.15,,,,,,,-16.82%,-3.72%,-5.28%,,,,,,
Denmark,DNK,1971,11910,1388991,19.78,,,,,,,28.45%,14.11%,-6.48%,,,,,,
Denmark,DNK,1972,13914,1429007,21.18,,,,,,,16.83%,2.88%,7.08%,,,,,,
Denmark,DNK,1973,13176,1430486,22.25,,,,,,,-5.30%,0.10%,5.05%,,,,,,
Denmark,DNK,1974,12190,1823180,21.76,,,,,,,-7.48%,27.45%,-2.20%,,,,,,
Denmark,DNK,1975,15188,1751851,19.9,,,,,,,24.59%,-3.91%,-8.55%,,,,,,
Denmark,DNK,1976,14149,1905048,20.59,,,,,,,-6.84%,8.74%,3.47%,,,,,,
Denmark,DNK,1977,13633,1792979,20.83,,,,,,,-3.65%,-5.88%,1.17%,,,,,,
Denmark,DNK,1978,16060,1734709,20.16,,,,,,,17.80%,-3.25%,-3.22%,,,,,,
Denmark,DNK,1979,17118,1724138,20.27,,,,,,,6.59%,-0.61%,0.55%,,,,,,
Denmark,DNK,1980,18555,2013518,20.86,,,,,,,8.39%,16.78%,2.91%,,,,,,
Denmark,DNK,1981,21202,1838243,21.09,,,,,,,14.27%,-8.70%,1.10%,,,,,,
Denmark,DNK,1982,21655,1909718,20.81,,,,,,,2.14%,3.89%,-1.33%,,,,,,
Denmark,DNK,1983,25363,1845546,21.06,,,,,,,17.12%,-3.36%,1.20%,,,,,,
Denmark,DNK,1984,23609,1827875,20.91,,,,,,,-6.92%,-0.96%,-0.71%,,,,,,
Denmark,DNK,1985,24244,1772745,20.91,,,,,,,2.69%,-3.02%,0.00%,,,,,,
Denmark,DNK,1986,24402,1825356,21.64,,,,,,,0.65%,2.97%,3.49%,,,,,,
Denmark,DNK,1987,25851,1681965,21.57,,,,,,,5.94%,-7.86%,-0.32%,,,,,,
Denmark,DNK,1988,28659,1945755,22.45,,,,,,,10.86%,15.68%,4.08%,,,,,,
Denmark,DNK,1989,33059,1896338,23.12,,,,,,,15.35%,-2.54%,2.98%,,,,,,
Denmark,DNK,1990,41946,1475700,22.7,,,,,,,26.88%,-22.18%,-1.82%,,,,,,
Denmark,DNK,1991,42098,1751238,22.59,,,,,,,0.36%,18.67%,-0.48%,,,,,,
Denmark,DNK,1992,43264,1953946,24.02,,,,,,,2.77%,11.58%,6.33%,,,,,,
Denmark,DNK,1993,39739,1618738,23.66,,,,,,,-8.15%,-17.16%,-1.50%,,,,,,
Denmark,DNK,1994,42892,1877765,25.53,,,,,,,7.93%,16.00%,7.90%,,,,,,
Denmark,DNK,1995,44730,2006033,25.51,,,,,,,4.29%,6.83%,-0.08%,,,,,,
Denmark,DNK,1996,41924,1681518,23.23,,,,,,,-6.27%,-16.18%,-8.94%,,,,,,
Denmark,DNK,1997,39697,1826852,23.39,,,,,,,-5.31%,8.64%,0.69%,,,,,,
Denmark,DNK,1998,42368,1562541,22.84,,,,,,,6.73%,-14.47%,-2.35%,,,,,,
Denmark,DNK,1999,42670,1409227,22.85,,,,,,,0.71%,-9.81%,0.04%,,,,,,
Denmark,DNK,2000,43609,1538238,22.28,,,,,,,2.20%,9.15%,-2.49%,,,,,,
Denmark,DNK,2001,41573,1514581,21.43,,,,,,,-4.67%,-1.54%,-3.82%,,,,,,
Denmark,DNK,2002,32026,1442348,20.47,,,,,,,-22.96%,-4.77%,-4.48%,,,,,,
Denmark,DNK,2003,37772,1031221,22.93,,,,,,,17.94%,-28.50%,12.02%,,,,,,
Denmark,DNK,2004,42814,1090596,23.14,,,,,,,13.35%,5.76%,0.92%,,,,,,
Denmark,DNK,2005,39012,910598,24.47,,,,,,,-8.88%,-16.50%,5.75%,,,,,,
Denmark,DNK,2006,37188,867721,23.04,,,,,,,-4.68%,-4.71%,-5.84%,,,,,,
Denmark,DNK,2007,31168,653053,22.12,,,,,,,-16.19%,-24.74%,-3.99%,,,,,,
Denmark,DNK,2008,36066,690584,22.19,,,,,,,15.71%,5.75%,0.32%,,,,,,
Denmark,DNK,2009,35130.39844,777752,23.15,,,,,,,-2.59%,12.62%,4.33%,,,,,,
